what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340554250264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554260437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554267544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554275171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554442532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554444059
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554580070
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340554613270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554616409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554621948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554628223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554704141
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340554704223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340554750057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554750642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554761611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554763637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554777254
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554787718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554816220
activated,view,org.python.pydev,2.4.0.2012020116,"org.python.pydev.navigator.view",1340554816234
opened,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340554817677
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340554817778
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340554860469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554861076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554869318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554877028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554889668
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340554891866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340554910019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554910358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554971984
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340554973337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554986696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340554998094
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340554998194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340555003573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340555006057
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340555006742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340555012928
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1340555016194
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340555021140
activated,editor,org.python.pydev,2.4.0.2012020116,"org.python.pydev.editor.PythonEditor",1340555022547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1340555041252
